transcation_id,customer_id,Impression_viewed
9457,481986,6/29/2022
9458,481986,6/20/2022
9459,481986,6/27/2022
9460,481986,7/1/2022
9461,481986,6/4/2022
9462,481986,6/8/2022
9463,481986,6/16/2022
9464,481986,6/15/2022
9465,481986,6/15/2022
9466,481986,6/6/2022
9467,481986,6/3/2022
9468,481986,6/23/2022
9469,481986,6/14/2022
9470,481986,6/22/2022
9471,481986,6/28/2022
9472,288616,6/29/2022
9473,288616,6/21/2022
9474,288616,6/15/2022
9475,288616,6/29/2022
9476,288616,6/13/2022
9477,288616,6/2/2022
9478,288616,6/27/2022
9479,288616,6/11/2022
9480,288616,6/5/2022
9481,288616,6/17/2022
9482,288616,6/6/2022
9483,288616,6/8/2022
9484,288616,6/24/2022
9485,288616,6/14/2022
9486,288616,6/29/2022
9487,288616,6/28/2022
9488,288616,6/24/2022
9489,288616,6/11/2022
9490,288616,6/7/2022
9491,288616,6/11/2022
9492,142894,6/30/2022
9493,142894,6/2/2022
9494,142894,6/29/2022
9495,142894,6/20/2022
9496,142894,6/20/2022
9497,142894,6/2/2022
9498,142894,6/3/2022
9499,142894,6/17/2022
9500,142894,6/2/2022
9501,142894,6/3/2022
9502,142894,6/14/2022
9503,142894,6/17/2022
9504,142894,6/27/2022
9505,142894,6/10/2022
9506,142894,6/19/2022
9507,142894,6/4/2022
9508,142894,6/13/2022
9509,142894,6/24/2022
9510,452196,6/19/2022
9511,452196,6/23/2022
9512,452196,6/13/2022
9513,452196,6/18/2022
9514,452196,6/28/2022
9515,452196,6/30/2022
9516,452196,6/15/2022
9517,452196,6/20/2022
9518,452196,6/2/2022
9519,452196,6/21/2022
9520,452196,6/7/2022
9521,452196,6/6/2022
9522,452196,6/18/2022
9523,452196,6/1/2022
9524,452196,6/26/2022
9525,452196,6/13/2022
9526,452196,6/28/2022
9527,452196,6/14/2022
9528,452196,6/29/2022
9529,270703,6/19/2022
9530,270703,6/20/2022
9531,270703,6/8/2022
9532,270703,6/6/2022
9533,270703,6/12/2022
9534,270703,6/23/2022
9535,270703,6/15/2022
9536,270703,6/6/2022
9537,270703,6/29/2022
9538,270703,7/1/2022
9539,270703,6/18/2022
9540,270703,6/28/2022
9541,270703,6/20/2022
9542,270703,6/10/2022
9543,270703,6/20/2022
9544,270703,6/23/2022
9545,270703,6/17/2022
9546,270703,6/23/2022
9547,300608,6/27/2022
9548,300608,6/26/2022
9549,300608,6/2/2022
9550,300608,6/9/2022
9551,300608,6/25/2022
9552,300608,6/11/2022
9553,300608,6/18/2022
9554,300608,6/22/2022
9555,300608,6/7/2022
9556,300608,6/13/2022
9557,300608,6/7/2022
9558,300608,6/8/2022
9559,300608,6/22/2022
9560,300608,6/19/2022
9561,142973,6/6/2022
9562,142973,6/29/2022
9563,142973,6/16/2022
9564,142973,6/13/2022
9565,142973,6/28/2022
9566,142973,6/27/2022
9567,142973,6/9/2022
9568,142973,6/28/2022
9569,142973,6/1/2022
9570,142973,6/22/2022
9571,142973,6/29/2022
9572,142973,6/27/2022
9573,142973,7/1/2022
9574,142973,6/29/2022
9575,195643,6/2/2022
9576,195643,6/13/2022
9577,195643,6/25/2022
9578,195643,6/22/2022
9579,195643,6/22/2022
9580,195643,6/18/2022
9581,195643,6/29/2022
9582,195643,6/10/2022
9583,195643,6/26/2022
9584,195643,6/23/2022
9585,195643,6/15/2022
9586,195643,6/14/2022
9587,195643,6/13/2022
9588,195643,6/28/2022
9589,195643,6/21/2022
9590,195643,7/1/2022
9591,195643,6/6/2022
9592,195643,6/1/2022
9593,195643,6/27/2022
9594,331466,6/19/2022
9595,331466,6/8/2022
9596,331466,6/8/2022
9597,331466,6/10/2022
9598,331466,6/23/2022
9599,331466,6/5/2022
9600,331466,6/20/2022
9601,331466,6/12/2022
9602,453152,6/1/2022
9603,453152,6/18/2022
9604,453152,6/30/2022
9605,453152,6/28/2022
9606,453152,6/6/2022
9607,453152,6/10/2022
9608,453152,6/27/2022
9609,459688,6/14/2022
9610,459688,6/27/2022
9611,459688,6/27/2022
9612,459688,6/20/2022
9613,459688,6/25/2022
9614,459688,6/2/2022
9615,459688,6/29/2022
9616,459688,6/4/2022
9617,459688,6/9/2022
9618,459688,6/2/2022
9619,459688,6/1/2022
9620,459688,6/20/2022
9621,459688,6/6/2022
9622,459688,6/5/2022
9623,196852,6/29/2022
9624,196852,6/28/2022
9625,196852,6/28/2022
9626,196852,6/19/2022
9627,196852,6/7/2022
9628,196852,6/24/2022
9629,47744,6/25/2022
9630,47744,6/4/2022
9631,47744,6/29/2022
9632,47744,6/10/2022
9633,47744,6/25/2022
9634,47744,6/3/2022
9635,47744,6/14/2022
9636,47744,6/29/2022
9637,35489,6/22/2022
9638,35489,6/4/2022
9639,35489,6/29/2022
9640,35489,6/2/2022
9641,35489,6/23/2022
9642,35489,6/4/2022
9643,35489,6/15/2022
9644,35489,6/27/2022
9645,35489,6/7/2022
9646,382139,6/23/2022
9647,382139,6/22/2022
9648,382139,6/10/2022
9649,382139,6/24/2022
9650,382139,6/29/2022
9651,382139,6/2/2022
9652,220592,6/19/2022
9653,220592,6/6/2022
9654,220592,6/5/2022
9655,70275,6/3/2022
9656,70275,6/8/2022
9657,70275,6/3/2022
9658,70275,6/21/2022
9659,70275,6/5/2022
9660,70275,6/19/2022
9661,70275,6/20/2022
9662,70275,6/15/2022
9663,70275,6/24/2022
9664,70275,6/1/2022
9665,70275,6/17/2022
9666,70275,6/9/2022
9667,70275,6/17/2022
9668,70275,6/15/2022
9669,70275,6/16/2022
9670,70275,7/1/2022
9671,70275,6/30/2022
9672,70275,6/8/2022
9673,70275,6/28/2022
9674,70275,6/14/2022
9675,113993,6/24/2022
9676,113993,6/29/2022
9677,113993,6/8/2022
9678,113993,6/15/2022
9679,113993,6/30/2022
9680,113993,6/23/2022
9681,113993,6/3/2022
9682,113993,6/10/2022
9683,179218,6/4/2022
9684,179218,6/12/2022
9685,179218,6/10/2022
9686,179218,6/16/2022
9687,179218,6/17/2022
9688,179218,6/5/2022
9689,179218,6/9/2022
9690,179218,6/8/2022
9691,179218,6/14/2022
9692,179218,6/5/2022
9693,179218,6/20/2022
9694,179218,6/8/2022
9695,179218,6/9/2022
9696,179218,6/19/2022
9697,179218,6/28/2022
9698,179218,6/24/2022
9699,179218,6/27/2022
9700,179218,6/10/2022
9701,179218,6/27/2022
9702,179218,6/27/2022
9703,488764,6/19/2022
9704,488764,6/12/2022
9705,488764,6/18/2022
9706,488764,6/6/2022
9707,488764,6/17/2022
9708,488764,6/3/2022
9709,488764,6/26/2022
9710,488764,6/6/2022
9711,488764,6/11/2022
9712,38436,6/11/2022
9713,38436,6/24/2022
9714,38436,6/12/2022
9715,38436,6/28/2022
9716,38436,6/9/2022
9717,38436,6/22/2022
9718,38436,6/6/2022
9719,38436,7/1/2022
9720,38436,6/15/2022
9721,209119,6/22/2022
9722,209119,6/15/2022
9723,209119,6/2/2022
9724,209119,6/8/2022
9725,208787,6/3/2022
9726,208787,6/24/2022
9727,208787,6/9/2022
9728,321550,6/27/2022
9729,321550,6/27/2022
9730,321550,6/25/2022
9731,321550,6/24/2022
9732,321550,6/16/2022
9733,321550,6/27/2022
9734,321550,6/26/2022
9735,321550,6/2/2022
9736,321550,6/20/2022
9737,321550,6/15/2022
9738,321550,6/16/2022
9739,321550,6/9/2022
9740,321550,6/3/2022
9741,321550,6/30/2022
9742,269637,6/23/2022
9743,269637,6/23/2022
9744,269637,6/22/2022
9745,269637,6/13/2022
9746,269637,6/16/2022
9747,269637,6/21/2022
9748,269637,6/7/2022
9749,269637,6/17/2022
9750,269637,6/4/2022
9751,269637,6/7/2022
9752,269637,6/11/2022
9753,269637,6/10/2022
9754,118672,6/25/2022
9755,118672,6/22/2022
9756,118672,6/27/2022
9757,118672,6/7/2022
9758,118672,6/4/2022
9759,118672,6/1/2022
9760,118672,6/9/2022
9761,118672,6/7/2022
9762,118672,6/2/2022
9763,118672,6/23/2022
9764,118672,6/6/2022
9765,118672,6/20/2022
9766,253233,6/24/2022
9767,253233,6/12/2022
9768,253233,6/19/2022
9769,253233,6/14/2022
9770,253233,6/30/2022
9771,253233,6/14/2022
9772,253233,6/17/2022
9773,253233,6/4/2022
9774,253233,6/30/2022
9775,78200,6/1/2022
9776,8065,6/30/2022
9777,8065,6/1/2022
9778,8065,6/2/2022
9779,8065,6/25/2022
9780,8065,6/17/2022
9781,8065,6/14/2022
9782,8065,6/4/2022
9783,8065,6/13/2022
9784,8065,6/14/2022
9785,8065,6/15/2022
9786,8065,6/2/2022
9787,8065,6/30/2022
9788,8065,6/6/2022
9789,8065,6/27/2022
9790,11713,6/17/2022
9791,11713,6/14/2022
9792,11713,6/20/2022
9793,11713,6/23/2022
9794,11713,6/18/2022
9795,11713,6/1/2022
9796,11713,6/28/2022
9797,11713,6/11/2022
9798,11713,6/25/2022
9799,11713,6/10/2022
9800,11713,6/29/2022
9801,11713,6/25/2022
9802,183791,6/5/2022
9803,26495,6/9/2022
9804,26495,6/11/2022
9805,26495,6/30/2022
9806,26495,6/22/2022
9807,26495,6/4/2022
9808,26495,6/20/2022
9809,26495,6/11/2022
9810,329803,6/22/2022
9811,329803,6/5/2022
9812,329803,6/2/2022
9813,329803,6/4/2022
9814,329803,6/23/2022
9815,329803,6/16/2022
9816,329803,6/21/2022
9817,329803,6/1/2022
9818,329803,6/11/2022
9819,476245,6/26/2022
9820,476245,6/5/2022
9821,476245,6/29/2022
9822,476245,6/18/2022
9823,476245,6/13/2022
9824,476245,6/11/2022
9825,476245,6/29/2022
9826,476245,6/20/2022
9827,476245,6/6/2022
9828,476245,6/13/2022
9829,476245,6/29/2022
9830,439101,6/3/2022
9831,439101,6/13/2022
9832,439101,6/6/2022
9833,439101,6/26/2022
9834,439101,6/28/2022
9835,439101,6/7/2022
9836,439101,6/4/2022
9837,439101,6/3/2022
9838,439101,6/7/2022
9839,439101,6/15/2022
9840,96805,6/14/2022
9841,96805,6/20/2022
9842,96805,6/20/2022
9843,96805,6/11/2022
9844,96805,6/8/2022
9845,96805,6/11/2022
9846,96805,6/8/2022
9847,96805,6/8/2022
9848,96805,6/15/2022
9849,96805,6/27/2022
9850,96805,6/20/2022
9851,96805,6/18/2022
9852,96805,6/10/2022
9853,96805,6/10/2022
9854,96805,6/4/2022
9855,96805,6/1/2022
9856,96805,6/26/2022
9857,96805,6/27/2022
9858,96805,6/13/2022
9859,43350,6/24/2022
9860,43350,6/12/2022
9861,43350,6/21/2022
9862,43350,6/6/2022
9863,43350,6/7/2022
9864,43350,6/19/2022
9865,43350,6/23/2022
9866,43350,6/26/2022
9867,43350,6/4/2022
9868,43350,6/17/2022
9869,43350,6/18/2022
9870,43350,6/30/2022
9871,13300,6/22/2022
9872,13300,6/26/2022
9873,13300,6/28/2022
9874,13300,6/6/2022
9875,13300,6/10/2022
9876,13300,6/23/2022
9877,13300,6/7/2022
9878,13300,6/11/2022
9879,13300,6/4/2022
9880,223009,6/9/2022
9881,414388,6/18/2022
9882,414388,6/10/2022
9883,414388,6/17/2022
9884,414388,6/20/2022
9885,414388,6/4/2022
9886,414388,6/27/2022
9887,414388,6/1/2022
9888,414388,6/24/2022
9889,266593,6/10/2022
9890,266593,6/29/2022
9891,266593,6/17/2022
9892,266593,6/24/2022
9893,266593,6/26/2022
9894,266593,6/19/2022
9895,266593,6/9/2022
9896,266593,6/29/2022
9897,266593,6/23/2022
9898,266593,6/10/2022
9899,266593,6/29/2022
9900,266593,7/1/2022
9901,266593,6/22/2022
9902,266593,6/27/2022
9903,418943,6/27/2022
9904,418943,6/30/2022
9905,418943,6/7/2022
9906,418943,6/17/2022
9907,418943,6/29/2022
9908,418943,6/19/2022
9909,418943,6/10/2022
9910,418943,6/5/2022
9911,418943,6/19/2022
9912,418943,6/25/2022
9913,418943,7/1/2022
9914,418943,6/21/2022
9915,418943,6/8/2022
9916,418943,6/29/2022
9917,418943,6/9/2022
9918,217850,6/18/2022
9919,217850,6/8/2022
9920,217850,6/12/2022
9921,217850,6/11/2022
9922,217850,6/8/2022
9923,122255,6/6/2022
9924,122255,6/25/2022
9925,122255,6/13/2022
9926,157830,6/17/2022
9927,157830,6/26/2022
9928,157830,6/12/2022
9929,157830,6/30/2022
9930,157830,6/13/2022
9931,157830,7/1/2022
9932,157830,6/8/2022
9933,118230,6/7/2022
9934,118230,6/2/2022
9935,118230,6/26/2022
9936,118230,6/16/2022
9937,118230,7/1/2022
9938,118230,6/4/2022
9939,118230,6/16/2022
9940,118230,6/20/2022
9941,118230,6/24/2022
9942,118230,6/21/2022
9943,118230,6/21/2022
9944,118230,6/23/2022
9945,118230,6/16/2022
9946,98669,6/21/2022
9947,98669,6/28/2022
9948,98669,6/28/2022
9949,98669,6/14/2022
9950,98669,6/20/2022
9951,98669,6/16/2022
9952,98669,6/25/2022
9953,98669,6/16/2022
9954,98669,6/12/2022
9955,98669,6/1/2022
9956,98669,6/12/2022
9957,98669,6/24/2022
9958,98669,6/7/2022
9959,98669,6/28/2022
9960,98669,6/9/2022
9961,98669,6/18/2022
9962,402215,6/21/2022
9963,202392,6/3/2022
9964,202392,6/26/2022
9965,202392,6/23/2022
9966,202392,6/28/2022
9967,202392,6/3/2022
9968,202392,6/23/2022
9969,202392,6/10/2022
9970,202392,6/1/2022
9971,202392,6/23/2022
9972,202392,6/23/2022
9973,202392,6/25/2022
9974,202392,6/27/2022
9975,202392,6/1/2022
9976,202392,6/1/2022
9977,202392,6/27/2022
9978,124302,6/4/2022
9979,124302,6/17/2022
9980,124302,6/13/2022
9981,124302,6/4/2022
9982,124302,6/15/2022
9983,124302,6/25/2022
9984,124302,6/16/2022
9985,124302,7/1/2022
9986,124302,6/27/2022
9987,124302,6/18/2022
9988,259694,6/13/2022
9989,259694,6/27/2022
9990,259694,7/1/2022
9991,259694,6/25/2022
9992,259694,6/3/2022
9993,259694,6/1/2022
9994,259694,6/13/2022
9995,259694,6/10/2022
9996,259694,6/25/2022
9997,259694,6/24/2022
9998,259694,6/7/2022
9999,259694,6/13/2022
10000,259694,6/4/2022
10001,259694,6/12/2022
10002,259694,6/29/2022
10003,93867,6/12/2022
10004,93867,6/9/2022
10005,93867,6/9/2022
10006,93867,6/14/2022
10007,93867,7/1/2022
10008,93867,6/4/2022
10009,93867,6/22/2022
10010,93867,6/27/2022
10011,93867,6/22/2022
10012,93867,6/30/2022
10013,93867,6/22/2022
10014,217063,6/12/2022
10015,217063,6/11/2022
10016,217063,6/12/2022
10017,217063,6/22/2022
10018,217063,6/10/2022
10019,217063,6/26/2022
10020,217063,6/9/2022
10021,217063,6/20/2022
10022,217063,6/3/2022
10023,217063,6/6/2022
10024,217063,6/21/2022
10025,217063,6/18/2022
10026,217063,6/12/2022
10027,188539,6/24/2022
10028,188539,6/14/2022
10029,188539,6/13/2022
10030,188539,6/1/2022
10031,188539,6/4/2022
10032,188539,6/21/2022
10033,188539,6/2/2022
10034,188539,6/24/2022
10035,188539,6/14/2022
10036,188539,6/27/2022
10037,188539,6/21/2022
10038,188539,6/30/2022
10039,188539,6/22/2022
10040,188539,6/25/2022
10041,188539,6/29/2022
10042,188539,6/10/2022
10043,188539,6/5/2022
10044,188539,6/25/2022
10045,188539,6/17/2022
10046,188539,6/30/2022
10047,216228,6/23/2022
10048,216228,6/16/2022
10049,197480,6/11/2022
10050,197480,6/5/2022
10051,197480,6/18/2022
10052,197480,7/1/2022
10053,197480,6/12/2022
10054,197480,6/4/2022
10055,197480,6/8/2022
10056,197480,6/24/2022
10057,197480,6/17/2022
10058,197480,6/8/2022
10059,197480,6/24/2022
10060,197480,6/29/2022
10061,445859,6/1/2022
10062,445859,6/15/2022
10063,445859,6/11/2022
10064,445859,7/1/2022
10065,445859,6/19/2022
10066,445859,6/2/2022
10067,445859,6/14/2022
10068,445859,6/6/2022
10069,445859,6/24/2022
10070,445859,7/1/2022
10071,445859,6/13/2022
10072,445859,6/22/2022
10073,445859,6/28/2022
10074,445859,6/10/2022
10075,133484,6/24/2022
10076,133484,6/17/2022
10077,133484,6/10/2022
10078,133484,6/18/2022
10079,133484,6/1/2022
10080,133484,6/16/2022
10081,133484,6/15/2022
10082,133484,6/16/2022
10083,133484,6/28/2022
10084,133484,6/13/2022
10085,133484,6/18/2022
10086,184602,6/16/2022
10087,184602,6/13/2022
10088,184602,6/10/2022
10089,184602,6/5/2022
10090,184602,6/3/2022
10091,184602,6/11/2022
10092,184602,6/24/2022
10093,184602,6/4/2022
10094,184602,6/11/2022
10095,184602,6/7/2022
10096,184602,6/14/2022
10097,184602,6/25/2022
10098,55283,6/3/2022
10099,55283,6/6/2022
10100,55283,6/13/2022
10101,55283,6/19/2022
10102,55283,6/24/2022
10103,55283,6/6/2022
10104,55283,6/8/2022
10105,55283,6/30/2022
10106,55283,6/22/2022
10107,55283,6/5/2022
10108,55283,6/20/2022
10109,55283,6/5/2022
10110,55283,6/16/2022
10111,55283,6/11/2022
10112,55283,6/7/2022
10113,55283,6/15/2022
10114,55283,7/1/2022
10115,55283,6/2/2022
10116,253450,6/27/2022
10117,253450,7/1/2022
10118,253450,6/4/2022
10119,253450,6/9/2022
10120,253450,6/13/2022
10121,253450,6/11/2022
10122,253450,6/19/2022
10123,253450,6/4/2022
10124,253450,6/17/2022
10125,253450,6/15/2022
10126,253450,6/21/2022
10127,253450,6/19/2022
10128,253450,6/6/2022
10129,253450,6/14/2022
10130,253450,6/20/2022
10131,253450,6/29/2022
10132,201173,6/25/2022
10133,201173,6/13/2022
10134,201173,6/6/2022
10135,201173,6/15/2022
10136,201173,6/14/2022
10137,201173,6/14/2022
10138,201173,6/20/2022
10139,201173,6/12/2022
10140,201173,6/25/2022
10141,201173,6/23/2022
10142,201173,6/18/2022
10143,201173,6/30/2022
10144,201173,6/30/2022
10145,201173,6/29/2022
10146,201173,6/30/2022
10147,201173,6/3/2022
10148,201173,6/28/2022
10149,201173,6/6/2022
10150,201173,6/8/2022
10151,151558,6/20/2022
10152,151558,6/1/2022
10153,151558,6/19/2022
10154,151558,6/9/2022
10155,151558,6/9/2022
10156,42286,6/12/2022
10157,42286,6/30/2022
10158,42286,6/1/2022
10159,42286,6/27/2022
10160,42286,6/3/2022
10161,42286,6/19/2022
10162,42286,6/11/2022
10163,42286,6/19/2022
10164,42286,6/3/2022
10165,42286,6/21/2022
10166,42286,6/21/2022
10167,42286,6/17/2022
10168,42286,6/21/2022
10169,42286,6/6/2022
10170,42286,6/26/2022
10171,311864,6/10/2022
10172,311864,6/9/2022
10173,477860,6/6/2022
10174,477860,6/19/2022
10175,477860,6/25/2022
10176,477860,6/29/2022
10177,477860,6/4/2022
10178,477860,6/9/2022
10179,477860,6/4/2022
10180,477860,6/22/2022
10181,477860,6/16/2022
10182,477860,6/18/2022
10183,477860,6/23/2022
10184,477860,6/9/2022
10185,477860,6/21/2022
10186,477860,6/10/2022
10187,268311,6/13/2022
10188,268311,6/11/2022
10189,268311,6/11/2022
10190,268311,6/16/2022
10191,268311,6/19/2022
10192,268311,6/25/2022
10193,268311,6/3/2022
10194,268311,6/27/2022
10195,268311,6/13/2022
10196,268311,6/7/2022
10197,268311,6/16/2022
10198,268311,6/23/2022
10199,268311,6/16/2022
10200,38289,6/15/2022
10201,38289,6/11/2022
10202,38289,6/5/2022
10203,38289,6/6/2022
10204,38289,6/23/2022
10205,38289,6/18/2022
10206,38289,6/19/2022
10207,38289,6/23/2022
10208,38289,6/23/2022
10209,38289,6/5/2022
10210,38289,6/1/2022
10211,178111,6/29/2022
10212,178111,6/29/2022
10213,178111,6/12/2022
10214,178111,6/7/2022
10215,178111,7/1/2022
10216,178111,7/1/2022
10217,178111,6/30/2022
10218,96306,6/6/2022
10219,96306,6/25/2022
10220,96306,6/15/2022
10221,96306,6/24/2022
10222,96306,6/29/2022
10223,96306,6/20/2022
10224,96306,6/4/2022
10225,96306,6/23/2022
10226,96306,6/23/2022
10227,96306,6/18/2022
10228,96306,7/1/2022
10229,96306,6/12/2022
10230,96306,6/23/2022
10231,96306,6/2/2022
10232,96306,6/7/2022
10233,96306,6/17/2022
10234,96306,6/16/2022
10235,96306,6/20/2022
10236,96306,6/9/2022
10237,353857,6/4/2022
10238,353857,6/12/2022
10239,353857,6/24/2022
10240,233150,6/22/2022
10241,233150,6/26/2022
10242,233150,6/12/2022
10243,233150,6/26/2022
10244,233150,6/12/2022
10245,233150,6/20/2022
10246,233150,6/6/2022
10247,233150,6/24/2022
10248,81720,6/17/2022
10249,81720,6/20/2022
10250,81720,6/1/2022
10251,81720,6/11/2022
10252,81720,6/12/2022
10253,81720,6/22/2022
10254,81720,6/15/2022
10255,81720,6/11/2022
10256,322405,6/20/2022
10257,322405,6/9/2022
10258,322405,6/5/2022
10259,322405,6/4/2022
10260,322405,6/1/2022
10261,322405,6/15/2022
10262,322405,6/13/2022
10263,322405,6/16/2022
10264,322405,6/16/2022
10265,322405,6/21/2022
10266,322405,6/10/2022
10267,322405,6/29/2022
10268,117085,6/9/2022
10269,117085,6/27/2022
10270,117085,6/13/2022
10271,117085,6/19/2022
10272,117085,6/23/2022
10273,117085,6/17/2022
10274,117085,6/18/2022
10275,117085,6/26/2022
10276,117085,6/13/2022
10277,424959,6/19/2022
10278,424959,6/20/2022
10279,424959,6/14/2022
10280,424959,6/23/2022
10281,424959,6/4/2022
10282,424959,6/9/2022
10283,424959,6/30/2022
10284,424959,6/2/2022
10285,424959,6/1/2022
10286,424959,6/26/2022
10287,424959,6/9/2022
10288,424959,6/26/2022
10289,424959,6/8/2022
10290,424959,6/11/2022
10291,467359,7/1/2022
10292,467359,6/28/2022
10293,467359,6/22/2022
10294,467359,6/16/2022
10295,467359,6/15/2022
10296,467359,6/15/2022
10297,467359,6/4/2022
10298,392731,6/2/2022
10299,392731,7/1/2022
10300,392731,6/26/2022
10301,392731,6/13/2022
10302,392731,6/11/2022
10303,392731,6/14/2022
10304,392731,6/14/2022
10305,392731,6/12/2022
10306,392731,6/12/2022
10307,392731,6/27/2022
10308,392731,6/20/2022
10309,392731,6/20/2022
10310,392731,6/18/2022
10311,392731,6/12/2022
10312,392731,6/30/2022
10313,392731,6/22/2022
10314,392731,6/1/2022
10315,392731,6/25/2022
10316,392731,6/28/2022
10317,392731,6/9/2022
10318,174566,6/25/2022
10319,174566,6/13/2022
10320,174566,6/24/2022
10321,174566,6/17/2022
10322,174566,6/22/2022
10323,174566,6/17/2022
10324,174566,6/26/2022
10325,215728,6/7/2022
10326,215728,6/2/2022
10327,215728,6/22/2022
10328,215728,6/21/2022
10329,215728,6/7/2022
10330,215728,6/27/2022
10331,215728,6/13/2022
10332,215728,6/17/2022
10333,215728,6/23/2022
10334,215728,6/27/2022
10335,215728,6/18/2022
10336,215728,6/28/2022
10337,215728,6/29/2022
10338,431093,6/25/2022
10339,431093,6/29/2022
10340,399717,6/3/2022
10341,399717,6/4/2022
10342,399717,6/11/2022
10343,399717,6/23/2022
10344,399717,6/6/2022
10345,399717,6/28/2022
10346,399717,6/22/2022
10347,399717,6/5/2022
10348,399717,6/13/2022
10349,399717,6/1/2022
10350,399717,6/17/2022
10351,346819,6/28/2022
10352,346819,6/27/2022
10353,346819,6/8/2022
10354,346819,6/29/2022
10355,241140,6/27/2022
10356,241140,6/9/2022
10357,241140,6/10/2022
10358,241140,6/8/2022
10359,241140,6/29/2022
10360,241140,6/22/2022
10361,241140,6/19/2022
10362,488451,6/18/2022
10363,488451,6/13/2022
10364,488451,6/13/2022
10365,488451,6/1/2022
10366,488451,6/21/2022
10367,488451,6/19/2022
10368,488451,6/5/2022
10369,488451,6/13/2022
10370,385994,6/18/2022
10371,385994,6/12/2022
10372,385994,6/18/2022
10373,385994,6/23/2022
10374,385994,6/30/2022
10375,163200,6/17/2022
10376,163200,7/1/2022
10377,163200,6/30/2022
10378,163200,7/1/2022
10379,163200,6/24/2022
10380,163200,6/8/2022
10381,163200,6/19/2022
10382,163200,6/26/2022
10383,163200,6/18/2022
10384,163200,6/12/2022
10385,432742,6/3/2022
10386,432742,6/27/2022
10387,432742,6/4/2022
10388,432742,6/9/2022
10389,432742,6/17/2022
10390,432742,6/27/2022
10391,432742,6/23/2022
10392,432742,6/18/2022
10393,432742,6/6/2022
10394,432742,6/19/2022
10395,432742,6/10/2022
10396,432742,6/20/2022
10397,432742,6/14/2022
10398,432742,6/18/2022
10399,432742,6/6/2022
10400,432742,6/23/2022
10401,432742,6/9/2022
10402,487106,6/6/2022
10403,487106,6/11/2022
10404,487106,6/11/2022
10405,487106,6/27/2022
10406,487106,6/4/2022
10407,487106,6/4/2022
10408,487106,6/15/2022
10409,487106,6/18/2022
10410,487106,6/4/2022
10411,487106,6/26/2022
10412,487106,6/4/2022
10413,487106,6/27/2022
10414,487106,6/16/2022
10415,487106,6/12/2022
10416,487106,6/14/2022
10417,487106,6/16/2022
10418,487106,6/27/2022
10419,487106,6/19/2022
10420,487106,6/13/2022
10421,487106,6/23/2022
10422,57876,6/25/2022
10423,57876,6/28/2022
10424,57876,6/13/2022
10425,57876,6/24/2022
10426,57876,6/15/2022
10427,57876,6/23/2022
10428,57876,6/29/2022
10429,57876,6/16/2022
10430,57876,6/10/2022
10431,57876,6/20/2022
10432,57876,6/13/2022
10433,57876,6/9/2022
10434,57876,6/19/2022
10435,57876,6/14/2022
10436,26553,6/24/2022
10437,26553,7/1/2022
10438,26553,6/29/2022
10439,26553,6/29/2022
10440,26553,6/9/2022
10441,26553,6/23/2022
10442,26553,7/1/2022
10443,26553,6/6/2022
10444,26553,6/27/2022
10445,26553,6/30/2022
10446,26553,6/23/2022
10447,26553,6/8/2022
10448,26553,6/18/2022
10449,26553,6/23/2022
10450,26553,6/23/2022
10451,26553,6/25/2022
10452,26553,6/7/2022
10453,26553,6/12/2022
10454,26553,6/6/2022
10455,26553,6/6/2022
10456,126205,6/16/2022
10457,126205,6/29/2022
10458,126205,6/24/2022
10459,126205,6/19/2022
10460,126205,6/10/2022
10461,126205,6/13/2022
10462,126205,6/4/2022
10463,126205,6/29/2022
10464,126205,6/20/2022
10465,126205,6/11/2022
10466,183457,6/6/2022
10467,183457,6/20/2022
10468,183457,6/11/2022
10469,183457,6/9/2022
10470,183457,6/26/2022
10471,183457,6/17/2022
10472,183457,6/15/2022
10473,183457,6/26/2022
10474,183457,6/23/2022
10475,183457,6/29/2022
10476,183457,6/17/2022
10477,183457,6/16/2022
10478,183457,6/3/2022
10479,183457,6/20/2022
10480,183457,6/4/2022
10481,183457,6/30/2022
10482,183457,6/17/2022
10483,183457,6/15/2022
10484,374054,6/25/2022
10485,138334,6/3/2022
10486,138334,6/11/2022
10487,138334,6/26/2022
10488,138334,6/15/2022
10489,138334,6/8/2022
10490,138334,6/2/2022
10491,138334,6/6/2022
10492,138334,6/28/2022
10493,138334,6/6/2022
10494,138334,6/8/2022
10495,138334,6/19/2022
10496,138334,6/1/2022
10497,138334,6/15/2022
10498,138334,6/8/2022
10499,138334,6/21/2022
10500,138334,6/29/2022
10501,138334,6/25/2022
10502,54375,6/26/2022
10503,54375,6/4/2022
10504,54375,6/2/2022
10505,54375,6/28/2022
10506,54375,6/11/2022
10507,54375,6/17/2022
10508,54375,6/13/2022
10509,54375,6/2/2022
10510,54375,6/20/2022
10511,54375,6/3/2022
10512,54375,6/20/2022
10513,54375,6/21/2022
10514,54375,6/20/2022
10515,54375,6/22/2022
10516,54375,6/27/2022
10517,54375,6/9/2022
10518,54375,6/22/2022
10519,54375,6/18/2022
10520,315232,6/16/2022
10521,315232,6/9/2022
10522,315232,6/24/2022
10523,315232,6/11/2022
10524,95826,7/1/2022
10525,302265,6/27/2022
10526,302265,6/7/2022
10527,302265,6/24/2022
10528,302265,6/19/2022
10529,302265,6/11/2022
10530,302265,6/6/2022
10531,302265,6/22/2022
